date,heure,lieu,equipement,type_panne,gravite,priorite,mois,annee
2025-03-04,9H58min,GDR3523,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-04,15H15min,GDR3522,VVF P.Immergée,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-04,10H22min,GDR3523,Réseau Mécanique,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-04,7H59min,GDR1503,Groupe électrogène,Batterie HS,Mineure,Moyenne,2025-03,2025
2025-03-04,14H35min,GDR1512,Duplex GPLc,Electrovanne HS,Critique,Urgente,2025-03,2025
2025-03-04,,GDR1503,Simplex GO,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-04,17H43min,GDR1512,Baie de Service,Problème électrique,Mineure,Moyenne,2025-03,2025
2025-03-04,12H50min,GDR1506,Duplex GO,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-04,19H40min,GDR1506,MP 02,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-04,15H21min,GDR1515,MP 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-04,19H29min,GDR1517,MP 01,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-04,13H34min,GDR3523,Electricité,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,11H33min,GDR3523,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-05,14H19min,GDR1503,Duplex GPLc,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-05,9H37min,GDR1504,Cuve GPLc,Pistolet HS,Modérée,Urgente,2025-03,2025
2025-03-05,11H39min,GDR1512,Baie de Service,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,14H29min,GDR1505,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-03,2025
2025-03-05,,GDR1512,Simplex,Fuite carburant,Modérée,Moyenne,2025-03,2025
2025-03-05,17H33min,GDR1503,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,14H27min,GDR3522,Groupe électrogène,Fuite carburant,Modérée,Urgente,2025-03,2025
2025-03-05,12H37min,GDR1513,Electricité,Problème électrique,Mineure,Moyenne,2025-03,2025
2025-03-05,8H04min,CENTRE 215K CONVERTION GPLc,Stabilisateur,Problème électrique,Mineure,Basse,2025-03,2025
2025-03-05,17H34min,GDR1504,MP 01,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,18H16min,GDR1501,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-05,12H56min,GDR1512,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,9H24min,GDR3523,MP 02,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-05,11H53min,GDR3522,Trous d'homme,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,6H24min,GDR1505,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-03,2025
2025-03-05,10H07min,GDR1512,Electricité,Eau dans cuve,Modérée,Moyenne,2025-03,2025
2025-03-05,17H31min,GDR1515,MP,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-05,9H15min,GDR1504,Réseau Mécanique,Problème électrique,Mineure,Moyenne,2025-03,2025
2025-03-05,13H34min,GDR3523,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-05,11H34min,GDP1501,MP,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,9H05min,GDR1513,Duplex GPLc,Blocage mécanique,Modérée,Urgente,2025-03,2025
2025-03-05,20H45min,GPL Dépôt 154 Ouad Aissi,Pompe a eau,Pompe HS,Critique,Urgente,2025-03,2025
2025-03-05,11H23min,GDR1506,MP,Pistolet HS,Modérée,Moyenne,2025-03,2025
2025-03-05,15H22min,GDR3523,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-05,14H02min,GDR1512,Electricité,Lampe grillée,Mineure,Moyenne,2025-03,2025
2025-03-05,6H39min,GDR1507,MP 02,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-05,16H21min,Centre 115C CARBURAT,TGBT,Pompe HS,Modérée,Moyenne,2025-03,2025
2025-03-05,16H47min,GL HAMOUTENE,Réseau Mécanique,Anomalie technique,Mineure,Basse,2025-03,2025
2025-03-05,17H13min,GDR1505,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,16H37min,GDR3523,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-03,2025
2025-03-05,9H44min,GDR1503,T.Gestion Onduleur,Compteur défectueux,Mineure,Moyenne,2025-03,2025
2025-03-05,15H08min,GDR1502,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,9H11min,GDR1507,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,12H14min,GL SAADI,MP,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,17H45min,GDR1517,Simplex SP 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-05,15H27min,GDR1504,Duplex GPLc,Fuite carburant,Critique,Urgente,2025-03,2025
2025-03-05,10H07min,GDR1512,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-05,13H52min,GDR1504,Simplex GO 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-05,,GDR1512,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-05,12H36min,GDR3522,Duplex GPLc,Anomalie technique,Critique,Urgente,2025-03,2025
2025-03-05,16H30min,GDR1513,VVF P.Immergée,Pompe HS,Modérée,Moyenne,2025-03,2025
2025-03-05,17H58min,GDR3522,RIA,Fuite carburant,Critique,Urgente,2025-03,2025
2025-03-05,6H13min,GDR1512,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-06,17H07min,GDR1512,Duplex GPLc,Anomalie technique,Critique,Urgente,2025-03,2025
2025-03-06,15H47min,GDR1515,MP 01,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-06,11H48min,GDR1516,Electricité,Panne arrêt total,Mineure,Moyenne,2025-03,2025
2025-03-06,11H05min,GDR3522,Simplex GO 01,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-06,17H54min,GDR1505,Simplex SP 02,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-06,11H36min,GDR1515,Trous d'homme,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-06,16H49min,GDR1507,MP 01,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-06,,GDR1506,Duplex GPLc,Blocage mécanique,Critique,Urgente,2025-03,2025
2025-03-06,17H06min,GDR1510,MP 01,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-06,15H20min,GDR1504,Groupe électrogène,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-06,7H51min,PVA BENALI & NAIT ABDALLAH,Duplex GPLc,Anomalie technique,Critique,Urgente,2025-03,2025
2025-03-06,9H25min,GDR3523,MP 02,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-06,18H51min,GDR1506,MP 02,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-06,14H31min,GDR1517,Simplex GO,Fuite carburant,Modérée,Urgente,2025-03,2025
2025-03-06,7H30min,GDR1507,VVF P.Immergée,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-06,14H57min,GDR1518,MP 02,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-06,18H35min,GDR1513,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-06,15H05min,GDR1513,MP,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-06,9H06min,GDR1505,Pont Elévateur,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-06,12H08min,GDR1512,Electricité,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-06,11H54min,CENTRE 215K CONVERTION GPLc,Electricité,Eau dans cuve,Modérée,Moyenne,2025-03,2025
2025-03-06,15H39min,GDR1516,Simplex SP,Blocage mécanique,Modérée,Moyenne,2025-03,2025
2025-03-06,9H37min,GDR3522,Simplex GO,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-06,16H41min,GDR3523,Duplex GPLc,Tuyauterie défectueuse,Modérée,Urgente,2025-03,2025
2025-03-06,8H22min,GDR1510,MP,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-06,10H32min,GDR3522,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-06,10H05min,GDR1516,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-06,10H46min,GDR1512,MP 01,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-06,15H46min,GDR1517,Duplex GPLc,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-06,12H58min,GDR1513,Groupe électrogène,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-06,17H10min,GL Dellys Marine,TGBT,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-06,5H41min,GDR1517,Duplex GO,Contrôle débit,Mineure,Basse,2025-03,2025
2025-03-07,,GDR3523,MP 01,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-07,9H04min,GDR1501,MP,Pistolet HS,Modérée,Moyenne,2025-03,2025
2025-03-07,13H52min,GDR1501,Electricité,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-07,12H17min,GDR1512,Pompe a eau,Panne arrêt total,Modérée,Urgente,2025-03,2025
2025-03-07,12H36min,GDR1515,Simplex GPLc,Fuite carburant,Critique,Urgente,2025-03,2025
2025-03-07,13H20min,GDR1512,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-03,2025
2025-03-07,10H22min,Centre  LP 215G,Cuve GPLc,Pompe HS,Critique,Urgente,2025-03,2025
2025-03-07,8H47min,GDR1507,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-07,9H36min,CENTRE 215K CONVERTION GPLc,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-07,,GDR1509,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-07,13H49min,PVA CHABANE,MP,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-07,10H44min,GDR1504,MP 01,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-07,11H40min,GDR1513,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-07,12H31min,GDR1504,MP 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-07,13H23min,GDR1504,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-07,15H27min,GDR3522,MP 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-07,6H44min,GDR1516,MP,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-07,15H51min,GDR1503,Cuve GPLc,Fuite carburant,Critique,Urgente,2025-03,2025
2025-03-07,10H49min,GL ABDENOURI,Groupe électrogène,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-07,7H22min,CENTRE 215K CONVERTION GPLc,MP 02,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-07,9H06min,GDR1513,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-07,14H27min,GDR1505,VC,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-07,17H22min,GDR1513,Duplex GPLc,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-08,8H14min,GDR3523,MP,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-08,6H27min,GDR1513,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-08,18H24min,GDR3522,T.Gestion Onduleur,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-08,19H42min,GDR1509,MP 01,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-08,13H20min,GDR3523,MP 01,Fuite carburant,Modérée,Urgente,2025-03,2025
2025-03-08,11H14min,GDR1518,Cuve Carburants,Blocage mécanique,Critique,Urgente,2025-03,2025
2025-03-08,16H41min,GDR1509,Groupe électrogène,Batterie HS,Modérée,Urgente,2025-03,2025
2025-03-08,,GDR1504,Simplex GO,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-08,13H06min,GDR1507,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-08,12H35min,GDR1518,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-08,18H10min,GDR1518,MP 01,Contrôle débit,Modérée,Urgente,2025-03,2025
2025-03-08,9H57min,GDR1516,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-08,19H39min,GDR1512,Duplex GO,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-08,9H35min,GDR3522,"Totem Prix, LOGO et Panneaux lumineux",Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-08,13H30min,GDR1507,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-03,2025
2025-03-08,14H30min,GL Dellys Marine,VC,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-08,,GDR1507,Groupe électrogène,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-09,13H05min,GDR1507,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-09,17H00min,GDR3523,MP,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-09,10H49min,GDR1513,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-09,13H24min,GDR1505,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-09,10H26min,GDR3523,Cuve GPLc,Pompe HS,Critique,Urgente,2025-03,2025
2025-03-09,8H36min,Dépôt OUADIAS,Groupe électrogène,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-09,6H45min,GDR1512,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-09,15H05min,GDR1510,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-09,16H07min,GDR1510,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-09,15H43min,GDR1513,Simplex GO,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-09,13H23min,GL ABDENOURI,Duplex GPLc,Panne arrêt total,Modérée,Urgente,2025-03,2025
2025-03-09,8H25min,GDR1506,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-09,13H24min,GDR1503,Cuve GPLc,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-09,,GDR1515,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-03,2025
2025-03-09,14H31min,GDR1512,Duplex GPLc,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-09,11H37min,GDR1513,Station Service,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-09,12H09min,GDR3522,Cuve GPLc,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-09,14H47min,GDR3522,Bâtiments et Pistes,Lampe grillée,Modérée,Urgente,2025-03,2025
2025-03-09,14H02min,GDR1507,Duplex GO,Tuyauterie défectueuse,Mineure,Moyenne,2025-03,2025
2025-03-09,,GDR1513,MP 02,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-09,15H43min,GDR1507,Duplex GPLc,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-09,11H01min,GDR1504,Duplex GPLc,Fuite carburant,Critique,Urgente,2025-03,2025
2025-03-09,11H56min,GDR1515,Cuve Carburants,Blocage mécanique,Critique,Urgente,2025-03,2025
2025-03-09,19H45min,GDR1516,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-09,16H44min,GDR1504,Duplex GO,Tuyauterie défectueuse,Mineure,Moyenne,2025-03,2025
2025-03-09,6H40min,GDR1506,Réseau de Refroidissement,Fuite carburant,Modérée,Urgente,2025-03,2025
2025-03-09,10H44min,GDR3523,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-03,2025
2025-03-09,15H35min,GDR1512,MP,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-09,8H52min,GDR1504,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-09,14H49min,GDR3523,MP,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-09,9H16min,GDR1518,RIA,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-09,7H11min,GDR1505,Groupe électrogène,Batterie HS,Modérée,Urgente,2025-03,2025
2025-03-09,14H51min,GDR1506,MP,Fuite carburant,Critique,Urgente,2025-03,2025
2025-03-09,15H09min,Dépôt OUADIAS,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-09,13H09min,GDR1506,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-09,14H49min,GDR1502,Baie de Service,Lampe grillée,Mineure,Moyenne,2025-03,2025
2025-03-10,17H44min,GDR1510,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-10,16H57min,GDR1509,MP 02,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-10,16H57min,PVA ABDELLAOUI,MP,Pistolet HS,Mineure,Basse,2025-03,2025
2025-03-10,15H59min,GDR1505,MP 02,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-10,9H09min,GDR1512,Simplex GO,Tuyauterie défectueuse,Mineure,Moyenne,2025-03,2025
2025-03-10,8H44min,GDR1506,Bâtiments et Pistes,Lampe grillée,Modérée,Moyenne,2025-03,2025
2025-03-10,17H58min,GDR1512,Cuve Carburants,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-10,13H27min,GL HAMOUTENE,Duplex GO,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-10,12H07min,GDR1517,MP,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-10,12H43min,GDR1503,Bâtiments et Pistes,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-10,9H12min,GDR1516,Duplex GPLc,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-10,11H27min,GDR1515,Bâtiments et Pistes,Lampe grillée,Modérée,Moyenne,2025-03,2025
2025-03-10,13H41min,GDR1506,Duplex GO,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-10,18H21min,GDR1501,Duplex GPLc,Blocage mécanique,Critique,Urgente,2025-03,2025
2025-03-10,,GDR1510,VVF P.Immergée,Pompe HS,Modérée,Moyenne,2025-03,2025
2025-03-10,11H37min,GDR1518,MP,Pistolet HS,Modérée,Moyenne,2025-03,2025
2025-03-10,7H22min,GL HAMOUTENE,V.Compteurs,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-10,8H11min,GDR1506,MP,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-10,10H32min,GDR1504,Groupe électrogène,Batterie HS,Critique,Moyenne,2025-03,2025
2025-03-10,8H54min,GDR1510,Cuve GPLc,Anomalie technique,Modérée,Urgente,2025-03,2025
2025-03-10,9H10min,GDR1506,Trous d'homme,Eau dans cuve,Modérée,Moyenne,2025-03,2025
2025-03-10,12H17min,CENTRE 215K CONVERTION GPLc,Station Service,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-10,13H06min,GDR1507,Simplex SO 01,Tuyauterie défectueuse,Mineure,Moyenne,2025-03,2025
2025-03-10,20H39min,GDR1505,Simplex SP,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-10,14H22min,GDR1512,MP 02,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-10,18H35min,GL ABDENOURI,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-10,9H19min,GDR3523,Electricité,Eau dans cuve,Modérée,Moyenne,2025-03,2025
2025-03-10,10H41min,GDR1502,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-10,15H25min,GL SAADI,MP 01,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-10,7H15min,GDR1512,Cuve Carburants,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-10,,GDR1510,Duplex GPLc,Anomalie technique,Critique,Urgente,2025-03,2025
2025-03-10,14H49min,GDR1515,MP,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-10,18H15min,GDR1513,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-10,,GDR1512,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-10,14H54min,GDR3523,MP 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-10,13H43min,GDR1517,Duplex GPLc,Pistolet HS,Modérée,Urgente,2025-03,2025
2025-03-10,13H10min,GDR1512,Bâtiments et Pistes,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-10,11H23min,GDR1516,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-10,9H02min,GDR1510,ARMOIR ELECTRIQUE,Problème électrique,Mineure,Moyenne,2025-03,2025
2025-03-10,6H46min,GDR1504,MP 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-10,14H34min,GDR1502,MP,Pistolet HS,Modérée,Moyenne,2025-03,2025
2025-03-10,5H25min,GDR1504,Bâtiments et Pistes,Lampe grillée,Mineure,Basse,2025-03,2025
2025-03-10,,GDR1506,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-10,15H53min,MGX,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-10,13H39min,GDR1507,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-10,11H05min,GDR1517,MP,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-10,15H23min,PVA OUMIAA,Groupe électrogène,Batterie HS,Mineure,Moyenne,2025-03,2025
2025-03-11,11H00min,GDR3523,Groupe électrogène,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,14H58min,GL ABDENOURI,Duplex GPLc,Pompe HS,Critique,Urgente,2025-03,2025
2025-03-11,14H23min,GDR1512,Stabilisateur,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-11,17H36min,GDR1502,MP,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-11,12H19min,GDR1510,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-11,13H33min,GDR1504,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,19H58min,GDR3523,MP 02,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-11,11H26min,GDR3523,Stabilisateur,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-11,6H51min,GDR1512,Bâtiments et Pistes,Lampe grillée,Mineure,Basse,2025-03,2025
2025-03-11,10H41min,GDR1506,Electricité,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,12H04min,GDR3523,Trous d'homme,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-11,10H49min,GDR1518,MP,Pistolet HS,Modérée,Moyenne,2025-03,2025
2025-03-11,17H12min,GDR1503,Cuve Carburants,Pompe HS,Critique,Urgente,2025-03,2025
2025-03-11,18H06min,GDR1516,Simplex GO,Pistolet HS,Mineure,Moyenne,2025-03,2025
2025-03-11,12H03min,PVA OUMIAA,Electricité,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,10H45min,GDR1507,MP,Tuyauterie défectueuse,Mineure,Moyenne,2025-03,2025
2025-03-11,10H20min,GDR1513,Réseau Mécanique,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-11,,GDR3523,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-03,2025
2025-03-11,15H29min,GDR1506,MP 02,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-11,9H56min,GDR1515,MP,Tuyauterie défectueuse,Mineure,Moyenne,2025-03,2025
2025-03-11,13H50min,GDR1504,Duplex GO,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-11,8H52min,GL Dellys Marine,TGBT,Problème électrique,Mineure,Basse,2025-03,2025
2025-03-11,15H22min,GDR1504,VVF P.Immergée,Panne arrêt total,Modérée,Moyenne,2025-03,2025
2025-03-11,13H41min,GDR1512,Duplex GO,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-11,16H23min,GDR3522,Duplex GPLc,Electrovanne HS,Critique,Urgente,2025-03,2025
2025-03-11,11H36min,GDR1510,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-11,13H05min,GDR1518,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,8H41min,GDR1507,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,19H17min,GDR1504,Groupe électrogène,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,12H46min,GDR1516,VVF P.Immergée,Pompe HS,Modérée,Urgente,2025-03,2025
2025-03-11,15H52min,GDR3523,Electricité,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-11,,GDR3522,Simplex SP,Panne arrêt total,Modérée,Moyenne,2025-03,2025
2025-03-11,7H17min,GDR1507,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,14H28min,GDR1502,HSE,Eau dans cuve,Modérée,Urgente,2025-03,2025
2025-03-11,,GDR1504,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-11,8H21min,GDR1513,MP,Contrôle débit,Mineure,Moyenne,2025-03,2025
2025-03-11,11H17min,GDR1507,Cuve Carburants,Eau dans cuve,Critique,Urgente,2025-03,2025
2025-03-11,15H05min,GDR1506,MP 01,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-12,,GDR1513,Bâtiments et Pistes,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-12,13H27min,GDR1505,Simplex SP 01,Anomalie technique,Modérée,Moyenne,2025-03,2025
2025-03-12,20H57min,Sservice MEX,TGBT,Pompe HS,Modérée,Moyenne,2025-03,2025
2025-03-12,6H33min,GDR1513,MP,Pistolet HS,Mineure,Basse,2025-03,2025
2025-03-12,18H24min,GDR1512,VVF P.Immergée,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-12,9H07min,GDR3522,Bâtiments et Pistes,Lampe grillée,Mineure,Moyenne,2025-03,2025
2025-03-12,13H40min,GDR1507,MP 01,Anomalie technique,Mineure,Moyenne,2025-03,2025
2025-03-12,,GDR3523,MP,Contrôle débit,Modérée,Moyenne,2025-03,2025
2025-03-12,7H31min,GDR1504,MP 02,Pistolet HS,Mineure,Moyenne,2025-03,2025
